Area,Item,Year,hg/ha_yield,rainfall,pesticides_tonnes,avg_temp_x,avg_temp_y
Nepal,Oranges,1996,130081,1500,70.43,13.97,13.97
Nepal,"Other citrus fruit, n.e.c.",1996,72059,1500,70.43,13.97,13.97
Nepal,"Other fruits, n.e.c.",1996,89614,1500,70.43,13.97,13.97
Nepal,Other pulses n.e.c.,1996,5699,1500,70.43,13.97,13.97
Nepal,"Other stimulant, spice and aromatic crops, n.e.c.",1996,86667,1500,70.43,13.97,13.97
Nepal,"Other vegetables, fresh n.e.c.",1996,91938,1500,70.43,13.97,13.97
Nepal,Papayas,1996,147820,1500,70.43,13.97,13.97
Nepal,Peaches and nectarines,1996,77236,1500,70.43,13.97,13.97
Nepal,Pears,1996,124661,1500,70.43,13.97,13.97
Nepal,Persimmons,1996,71951,1500,70.43,13.97,13.97
Nepal,"Pigeon peas, dry",1996,7560,1500,70.43,13.97,13.97
Nepal,Pineapples,1996,153333,1500,70.43,13.97,13.97
Nepal,Plums and sloes,1996,77647,1500,70.43,13.97,13.97
Nepal,Potatoes,1996,84750,1500,70.43,13.97,13.97
Nepal,Rice,1996,24170,1500,70.43,13.97,13.97
Nepal,"Seed cotton, unginned",1996,7201,1500,70.43,13.97,13.97
Nepal,Soya beans,1996,6601,1500,70.43,13.97,13.97
Nepal,Sugar cane,1996,350000,1500,70.43,13.97,13.97
Nepal,"Tangerines, mandarins, clementines",1996,59348,1500,70.43,13.97,13.97
Nepal,Tea leaves,1996,21067,1500,70.43,13.97,13.97
Nepal,Unmanufactured tobacco,1996,8989,1500,70.43,13.97,13.97
Nepal,"Walnuts, in shell",1996,38636,1500,70.43,13.97,13.97
Nepal,Wheat,1996,15500,1500,70.43,13.97,13.97
Nepal,Apples,1997,100512,1500,80.75,13.1,13.1
Nepal,Apricots,1997,65231,1500,80.75,13.1,13.1
Nepal,Areca nuts,1997,19355,1500,80.75,13.1,13.1
Nepal,Bananas,1997,153846,1500,80.75,13.1,13.1
Nepal,Barley,1997,11046,1500,80.75,13.1,13.1
Nepal,"Beans, dry",1997,6267,1500,80.75,13.1,13.1
Nepal,"Broad beans and horse beans, dry",1997,5403,1500,80.75,13.1,13.1
Nepal,"Chick peas, dry",1997,7334,1500,80.75,13.1,13.1
Nepal,"Chillies and peppers, dry (Capsicum spp., Pimenta spp.), raw",1997,6326,1500,80.75,13.1,13.1
Nepal,"Coffee, green",1997,1423,1500,80.75,13.1,13.1
Nepal,"Edible roots and tubers with high starch or inulin content, n.e.c., fresh",1997,50002,1500,80.75,13.1,13.1
Nepal,"Ginger, raw",1997,94951,1500,80.75,13.1,13.1
Nepal,"Jute, raw or retted",1997,12727,1500,80.75,13.1,13.1
Nepal,Lemons and limes,1997,85106,1500,80.75,13.1,13.1
Nepal,"Lentils, dry",1997,7861,1500,80.75,13.1,13.1
Nepal,Linseed,1997,4731,1500,80.75,13.1,13.1
Nepal,Maize (corn),1997,16585,1500,80.75,13.1,13.1
Nepal,"Mangoes, guavas and mangosteens",1997,78835,1500,80.75,13.1,13.1
Nepal,Millet,1997,10846,1500,80.75,13.1,13.1
Nepal,Mustard seed,1997,6548,1500,80.75,13.1,13.1
Nepal,"Nutmeg, mace, cardamoms, raw",1997,3636,1500,80.75,13.1,13.1
Nepal,Oranges,1997,150259,1500,80.75,13.1,13.1
Nepal,"Other citrus fruit, n.e.c.",1997,81524,1500,80.75,13.1,13.1
Nepal,"Other fruits, n.e.c.",1997,101272,1500,80.75,13.1,13.1
Nepal,Other pulses n.e.c.,1997,6040,1500,80.75,13.1,13.1
Nepal,"Other stimulant, spice and aromatic crops, n.e.c.",1997,75000,1500,80.75,13.1,13.1
Nepal,"Other vegetables, fresh n.e.c.",1997,92656,1500,80.75,13.1,13.1
Nepal,Papayas,1997,179211,1500,80.75,13.1,13.1
Nepal,Peaches and nectarines,1997,86957,1500,80.75,13.1,13.1
Nepal,Pears,1997,141956,1500,80.75,13.1,13.1
Nepal,Persimmons,1997,83333,1500,80.75,13.1,13.1
Nepal,"Pigeon peas, dry",1997,7832,1500,80.75,13.1,13.1
Nepal,Pineapples,1997,174194,1500,80.75,13.1,13.1
Nepal,Plums and sloes,1997,94675,1500,80.75,13.1,13.1
Nepal,Potatoes,1997,89820,1500,80.75,13.1,13.1
Nepal,Rice,1997,24434,1500,80.75,13.1,13.1
Nepal,"Seed cotton, unginned",1997,6846,1500,80.75,13.1,13.1
Nepal,Soya beans,1997,6873,1500,80.75,13.1,13.1
Nepal,Sugar cane,1997,351445,1500,80.75,13.1,13.1
Nepal,"Tangerines, mandarins, clementines",1997,70000,1500,80.75,13.1,13.1
Nepal,Tea leaves,1997,21850,1500,80.75,13.1,13.1
Nepal,Unmanufactured tobacco,1997,7901,1500,80.75,13.1,13.1
Nepal,"Walnuts, in shell",1997,38889,1500,80.75,13.1,13.1
Nepal,Wheat,1997,16072,1500,80.75,13.1,13.1
